optim,n_functions,time,n_relations,size_max
False,53,144.39824223518372,100,10
True,54,128.4100637435913,100,10
False,54,155.5865535736084,100,10
True,55,137.8992795944214,100,10
False,55,169.93005919456482,100,10
True,56,142.57175421714783,100,10
False,56,175.26751375198364,100,10
True,57,159.70231771469116,100,10
False,57,193.47087955474854,100,10
True,58,169.5659122467041,100,10
False,58,206.13782024383545,100,10
True,59,172.44392013549805,100,10
False,59,209.1770474910736,100,10
True,60,178.42736506462097,100,10
False,60,216.11585426330566,100,10
True,61,188.85549449920654,100,10
False,61,228.4832947254181,100,10
True,62,191.01183319091797,100,10
False,62,233.0029649734497,100,10
True,63,209.4318723678589,100,10
False,63,251.78548502922058,100,10
True,64,218.45704412460327,100,10
False,64,260.55311369895935,100,10
True,65,234.79099822044373,100,10
False,65,282.51540899276733,100,10
True,66,248.32260751724243,100,10
False,66,300.19603657722473,100,10
True,67,252.48987793922424,100,10
False,67,301.9559254646301,100,10
True,1,0.09697818756103516,50,10
False,1,0.1015167236328125,50,10
True,2,0.12809062004089355,50,10
False,2,0.1300644874572754,50,10
True,3,0.13996577262878418,50,10
False,3,0.1539905071258545,50,10
True,4,0.26352858543395996,50,10
False,4,0.28887152671813965,50,10
True,5,0.279386043548584,50,10
False,5,0.303236722946167,50,10
True,6,0.3581352233886719,50,10
False,6,0.3905942440032959,50,10
